date_time,Dry Bulb Temperature [°C],Relative Humidity [%],Wind Speed [m/s],Wind Direction [Deg],Global Horizontal Radiation [W/m2],Direct Normal Radiation [W/m2],Diffuse Horizontal Radiation [W/m2]
2018-07-24 23:00:00,23.85,70.08,0.75,310.0,0.0,0.0,0.0
2018-07-25 00:00:00,22.2,81.58,1.5,200.0,0.0,0.0,0.0
2018-07-25 01:00:00,22.8,73.41,1.5,260.0,0.0,0.0,0.0
2018-07-25 02:00:00,22.25,77.21,2.3,280.0,0.0,0.0,0.0
2018-07-25 03:00:00,21.1,84.04,2.6,300.0,0.0,0.0,0.0
2018-07-25 04:00:00,21.1,81.44,2.1,320.0,0.0,0.0,0.0
2018-07-25 05:00:00,20.85,81.15,2.35,320.0,0.0,0.0,0.0
2018-07-25 06:00:00,20.6,80.86,1.5,320.0,6.5,36.0,5.5
2018-07-25 07:00:00,21.7,75.58,2.6,350.0,104.0,364.0,45.0
2018-07-25 08:00:00,23.9,70.89,2.1,350.0,277.0,611.0,72.0
2018-07-25 09:00:00,25.6,66.49,1.5,210.83,467.0,744.5,89.5
2018-07-25 10:00:00,26.7,62.3,0.0,101.67,641.5,809.5,106.0
2018-07-25 11:00:00,27.8,57.54,1.05,185.83,778.0,814.0,137.0
2018-07-25 12:00:00,28.9,47.7,1.5,324.17,879.0,840.5,144.0
2018-07-25 13:00:00,31.1,40.46,4.6,340.0,885.5,748.5,199.5
2018-07-25 14:00:00,30.25,42.53,4.35,310.0,631.0,216.5,433.5
2018-07-25 15:00:00,31.7,36.44,1.5,335.38,763.5,595.5,248.5
2018-07-25 16:00:00,31.1,36.27,3.1,300.0,667.0,601.0,210.5
2018-07-25 17:00:00,31.4,37.07,3.6,310.0,596.0,746.0,121.0
2018-07-25 18:00:00,30.6,38.8,4.1,10.0,383.0,543.0,119.0
2018-07-25 19:00:00,29.4,41.56,3.6,300.0,228.0,490.0,79.0
2018-07-25 20:00:00,28.3,45.33,4.1,325.0,65.0,208.5,38.5
2018-07-25 21:00:00,25.6,53.96,2.1,30.0,2.0,11.0,2.0
2018-07-25 22:00:00,25.6,51.92,0.0,133.85,0.0,0.0,0.0
2018-07-25 23:00:00,25.3,52.86,0.0,22.31,0.0,0.0,0.0
2018-07-26 00:00:00,23.3,66.43,0.0,145.0,0.0,0.0,0.0
2018-07-26 01:00:00,21.1,70.81,2.6,280.0,0.0,0.0,0.0
2018-07-26 02:00:00,20.85,70.53,2.05,285.0,0.0,0.0,0.0
2018-07-26 03:00:00,20.6,67.59,0.0,18.46,0.0,0.0,0.0
2018-07-26 04:00:00,20.0,70.14,3.1,280.0,0.0,0.0,0.0
2018-07-26 05:00:00,19.7,72.91,2.85,235.0,0.0,0.0,0.0
2018-07-26 06:00:00,19.4,75.68,3.1,210.0,2.0,6.0,2.0
2018-07-26 07:00:00,20.6,67.59,4.1,220.0,28.0,2.0,27.5
2018-07-26 08:00:00,21.4,65.64,4.6,210.0,137.0,147.0,83.0
2018-07-26 09:00:00,22.8,61.41,5.7,230.0,198.0,73.0,162.0
2018-07-26 10:00:00,24.4,59.84,5.1,220.0,435.5,244.5,271.5
2018-07-26 11:00:00,26.1,56.17,5.65,235.0,717.0,661.5,197.0
2018-07-26 12:00:00,29.4,51.27,6.7,220.0,752.5,603.5,228.5
2018-07-26 13:00:00,22.7,88.17,9.12,250.0,194.5,26.5,170.5
2018-07-26 14:00:00,21.92,79.16,2.95,250.0,381.0,145.5,249.0
2018-07-26 15:00:00,27.2,60.5,6.2,250.0,768.0,591.0,263.0
2018-07-26 16:00:00,27.8,50.85,6.2,280.0,698.5,715.5,148.0
2018-07-26 17:00:00,27.8,47.36,5.65,275.0,538.5,603.5,161.0
2018-07-26 18:00:00,27.2,38.09,7.2,300.0,428.0,708.5,90.5
2018-07-26 19:00:00,26.1,42.0,6.7,290.0,242.5,575.5,68.5
2018-07-26 20:00:00,25.0,44.17,6.2,295.0,76.5,311.0,36.0
2018-07-26 21:00:00,22.2,51.35,4.1,280.0,1.5,12.0,1.5
2018-07-26 22:00:00,21.7,52.95,3.6,270.0,0.0,0.0,0.0
2018-07-26 23:00:00,21.15,54.8,3.35,270.0,0.0,0.0,0.0
2018-07-27 00:00:00,19.4,63.07,3.1,280.0,0.0,0.0,0.0
2018-07-27 01:00:00,18.3,67.56,2.6,260.0,0.0,0.0,0.0
2018-07-27 02:00:00,17.8,69.71,2.6,290.0,0.0,0.0,0.0
2018-07-27 03:00:00,16.7,74.74,2.6,300.0,0.0,0.0,0.0
2018-07-27 04:00:00,17.8,69.71,0.0,95.38,0.0,0.0,0.0
2018-07-27 05:00:00,16.4,76.52,2.05,190.0,0.0,0.0,0.0
2018-07-27 06:00:00,16.1,80.78,0.0,168.46,4.5,27.5,4.0
2018-07-27 07:00:00,18.3,72.61,0.0,126.67,77.0,216.5,45.0
2018-07-27 08:00:00,21.1,61.02,3.6,260.0,248.0,516.0,79.0
2018-07-27 09:00:00,20.6,65.43,3.1,270.0,96.0,6.0,93.0
2018-07-27 10:00:00,19.4,75.68,3.1,340.0,104.0,0.0,104.0
2018-07-27 11:00:00,20.8,70.94,2.3,340.0,434.5,212.5,266.0
2018-07-27 12:00:00,23.9,59.73,3.1,236.92,750.5,574.5,247.0
2018-07-27 13:00:00,25.0,53.8,3.1,253.08,838.0,639.5,254.0
2018-07-27 14:00:00,25.55,51.14,4.1,210.0,688.5,337.0,382.5
2018-07-27 15:00:00,27.2,45.44,5.7,240.0,677.5,461.5,284.0
2018-07-27 16:00:00,27.8,39.53,7.2,250.0,617.0,503.5,229.0
2018-07-27 17:00:00,27.5,41.76,6.15,255.0,297.5,129.0,219.5
2018-07-27 18:00:00,26.1,45.14,6.2,280.0,234.5,181.5,148.0
2018-07-27 19:00:00,24.4,49.95,5.7,280.0,189.5,300.0,98.0
2018-07-27 20:00:00,23.3,54.63,5.4,305.0,50.0,84.0,38.0
2018-07-27 21:00:00,20.6,65.43,3.6,290.0,1.0,1.5,1.0
2018-07-27 22:00:00,20.0,60.76,4.1,290.0,0.0,0.0,0.0
2018-07-27 23:00:00,19.45,62.91,3.6,285.0,0.0,0.0,0.0
2018-07-28 00:00:00,17.8,69.71,2.6,280.0,0.0,0.0,0.0
2018-07-28 01:00:00,17.2,72.41,3.1,270.0,0.0,0.0,0.0
2018-07-28 02:00:00,16.95,73.57,2.6,275.0,0.0,0.0,0.0
2018-07-28 03:00:00,16.1,77.65,2.1,250.0,0.0,0.0,0.0
2018-07-28 04:00:00,15.6,77.58,2.1,270.0,0.0,0.0,0.0
2018-07-28 05:00:00,15.6,77.58,2.35,270.0,0.0,0.0,0.0
2018-07-28 06:00:00,15.0,83.33,2.1,250.0,4.0,23.0,3.5
2018-07-28 07:00:00,17.2,75.32,3.1,260.0,94.0,316.5,45.0
2018-07-28 08:00:00,18.05,71.5,3.35,270.0,264.0,557.0,81.0
2018-07-28 09:00:00,21.1,63.45,4.1,280.0,450.0,691.5,103.0
2018-07-28 10:00:00,22.8,55.0,4.6,270.0,623.5,768.0,119.5
2018-07-28 11:00:00,23.6,52.48,4.6,290.0,764.0,798.5,139.5
2018-07-28 12:00:00,25.0,48.19,3.6,290.0,717.5,491.0,290.5
2018-07-28 13:00:00,25.6,43.26,4.6,260.0,791.5,559.0,281.5
2018-07-28 14:00:00,25.6,43.26,4.1,275.0,896.0,806.0,164.0
2018-07-28 15:00:00,27.2,38.09,4.1,300.0,840.0,801.5,152.0
2018-07-28 16:00:00,27.2,39.36,2.1,340.0,692.5,683.5,171.5
2018-07-28 17:00:00,26.4,40.61,2.35,295.0,500.5,536.5,160.5
2018-07-28 18:00:00,25.6,41.86,3.6,240.0,258.0,171.0,177.5
2018-07-28 19:00:00,25.0,41.69,3.1,220.0,144.5,126.5,103.5
2018-07-28 20:00:00,24.15,47.53,3.35,220.0,33.0,11.5,31.5
2018-07-28 21:00:00,22.2,59.32,3.1,230.0,0.5,4.0,0.5
2018-07-28 22:00:00,20.6,67.59,2.1,300.0,0.0,0.0,0.0
2018-07-28 23:00:00,20.6,65.26,1.8,275.0,0.0,0.0,0.0
2018-07-29 00:00:00,20.6,65.43,1.5,220.0,0.0,0.0,0.0
2018-07-29 01:00:00,18.9,72.72,0.0,282.0,0.0,0.0,0.0
2018-07-29 02:00:00,18.6,74.11,0.75,280.0,0.0,0.0,0.0
2018-07-29 03:00:00,18.9,69.93,0.0,207.5,0.0,0.0,0.0
2018-07-29 04:00:00,18.3,72.61,1.5,310.0,0.0,0.0,0.0
2018-07-29 05:00:00,18.3,72.61,1.5,305.0,0.0,0.0,0.0
2018-07-29 06:00:00,17.8,72.52,2.1,270.0,4.0,21.0,3.5
2018-07-29 07:00:00,18.3,72.61,1.5,270.0,91.5,299.0,46.0
2018-07-29 08:00:00,20.0,65.71,0.75,270.0,259.0,533.0,85.0
2018-07-29 09:00:00,24.4,49.95,0.0,32.22,440.0,649.0,116.5
2018-07-29 10:00:00,25.0,48.19,2.6,230.0,610.5,720.0,138.5
2018-07-29 11:00:00,25.3,45.72,2.6,230.0,766.5,809.0,135.0
2018-07-29 12:00:00,26.7,42.17,2.1,310.0,869.0,838.5,141.0
2018-07-29 13:00:00,27.2,39.36,4.6,190.0,919.0,846.5,147.5
2018-07-29 14:00:00,27.5,38.07,5.15,200.0,897.0,795.0,176.0
2018-07-29 15:00:00,28.3,36.91,3.6,240.0,806.5,694.0,211.5
2018-07-29 16:00:00,27.2,38.09,4.1,210.0,601.0,397.5,295.5
2018-07-29 17:00:00,27.2,38.73,5.9,200.0,447.0,296.0,262.5
2018-07-29 18:00:00,25.6,45.0,6.7,210.0,291.5,226.5,184.0
2018-07-29 19:00:00,25.0,48.19,5.1,200.0,167.5,226.5,100.0
2018-07-29 20:00:00,24.15,51.84,4.1,185.0,51.0,109.0,38.5
2018-07-29 21:00:00,21.7,61.16,3.6,200.0,1.0,4.0,1.0
2018-07-29 22:00:00,21.1,65.54,3.1,180.0,0.0,0.0,0.0
2018-07-29 23:00:00,21.1,65.54,3.35,185.0,0.0,0.0,0.0
2018-07-30 00:00:00,20.0,70.14,3.1,200.0,0.0,0.0,0.0
2018-07-30 01:00:00,19.4,72.81,3.1,200.0,0.0,0.0,0.0
2018-07-30 02:00:00,18.85,75.4,3.1,205.0,0.0,0.0,0.0
2018-07-30 03:00:00,17.8,80.48,2.1,240.0,0.0,0.0,0.0
2018-07-30 04:00:00,17.8,77.91,0.0,238.0,0.0,0.0,0.0
2018-07-30 05:00:00,17.8,77.91,0.0,55.0,0.0,0.0,0.0
2018-07-30 06:00:00,17.2,80.92,1.5,160.0,2.5,4.0,2.5
2018-07-30 07:00:00,18.3,77.99,0.0,0.0,57.0,63.5,47.5
2018-07-30 08:00:00,19.7,73.06,0.75,100.0,206.0,299.5,108.0
2018-07-30 09:00:00,23.3,61.93,1.5,0.0,351.5,340.0,178.5
2018-07-30 10:00:00,25.0,55.92,2.1,230.0,515.5,425.0,238.5
2018-07-30 11:00:00,25.3,53.92,1.05,230.0,583.0,307.5,344.5
2018-07-30 12:00:00,25.6,51.92,2.1,175.71,524.0,133.5,409.0
2018-07-30 13:00:00,26.1,50.4,1.5,250.0,421.5,43.0,382.5
2018-07-30 14:00:00,25.55,53.16,1.5,250.0,389.0,38.5,354.0
2018-07-30 15:00:00,25.0,55.92,3.6,170.0,315.5,24.5,294.5
2018-07-30 16:00:00,24.4,55.77,3.1,170.0,296.0,24.5,277.5
2018-07-30 17:00:00,24.4,54.71,2.85,170.0,221.5,20.0,208.5
2018-07-30 18:00:00,23.9,53.52,2.6,160.0,212.0,67.0,181.5
2018-07-30 19:00:00,23.3,53.36,2.1,140.0,104.5,21.0,97.5
2018-07-30 20:00:00,22.8,55.0,0.0,118.46,40.5,50.5,35.0
2018-07-30 21:00:00,22.2,59.32,0.0,33.08,0.5,4.0,0.5
2018-07-30 22:00:00,21.7,61.16,1.5,150.0,0.0,0.0,0.0
2018-07-30 23:00:00,21.4,64.64,0.75,150.0,0.0,0.0,0.0
2018-07-31 00:00:00,20.0,72.91,0.0,7.69,0.0,0.0,0.0
2018-07-31 01:00:00,20.0,67.91,1.5,10.0,0.0,0.0,0.0
2018-07-31 02:00:00,19.45,70.31,1.5,20.0,0.0,0.0,0.0
2018-07-31 03:00:00,18.9,78.08,1.5,40.0,0.0,0.0,0.0
2018-07-31 04:00:00,18.3,84.26,2.6,20.0,0.0,0.0,0.0
2018-07-31 05:00:00,18.3,84.26,2.85,20.0,0.0,0.0,0.0
2018-07-31 06:00:00,18.3,84.26,2.1,20.0,3.0,10.5,3.0
2018-07-31 07:00:00,19.4,78.66,2.1,30.0,69.0,160.0,44.5
2018-07-31 08:00:00,20.25,74.73,2.35,35.0,129.0,94.0,102.5
2018-07-31 09:00:00,22.8,63.83,2.6,50.0,268.5,141.5,197.5
2018-07-31 10:00:00,23.9,55.28,3.6,80.0,266.0,38.5,241.5
2018-07-31 11:00:00,23.9,56.38,3.6,70.0,329.5,33.0,304.0
2018-07-31 12:00:00,25.6,55.71,2.6,77.69,435.5,65.5,378.5
2018-07-31 13:00:00,26.1,58.0,4.6,100.0,612.5,186.0,444.0
2018-07-31 14:00:00,25.85,57.94,5.15,85.0,309.5,23.5,288.5
2018-07-31 15:00:00,24.4,64.18,1.5,30.0,99.5,1.0,98.5
2018-07-31 16:00:00,25.0,59.99,3.1,90.0,65.5,0.0,65.5
2018-07-31 17:00:00,22.22,66.65,5.8,102.5,68.5,0.0,68.5
2018-07-31 18:00:00,20.15,83.98,3.85,60.0,60.0,4.5,58.0
2018-07-31 19:00:00,20.6,83.98,3.1,20.0,80.0,32.0,71.0
2018-07-31 20:00:00,21.1,84.04,3.1,30.0,32.0,18.0,29.5
2018-07-31 21:00:00,21.1,87.26,4.6,20.0,0.0,0.0,0.0
2018-07-31 22:00:00,21.1,84.04,5.7,10.0,0.0,0.0,0.0
2018-07-31 23:00:00,20.57,86.99,5.42,75.0,0.0,0.0,0.0
2018-08-01 00:00:00,19.6,90.46,5.5,240.0,0.0,0.0,0.0
2018-08-01 01:00:00,19.4,87.1,5.12,327.5,0.0,0.0,0.0
2018-08-01 02:00:00,19.4,85.74,7.35,170.0,0.0,0.0,0.0
2018-08-01 03:00:00,19.4,87.1,3.6,296.67,0.0,0.0,0.0
2018-08-01 04:00:00,19.2,84.38,4.85,300.0,0.0,0.0,0.0
2018-08-01 05:00:00,19.07,85.72,4.1,310.0,0.0,0.0,0.0
2018-08-01 06:00:00,18.9,87.05,3.35,300.0,2.0,1.5,2.0
2018-08-01 07:00:00,19.15,84.38,3.35,295.0,54.5,54.5,46.0
2018-08-01 08:00:00,19.8,82.84,3.6,296.67,120.0,68.5,100.5
2018-08-01 09:00:00,21.1,75.96,3.6,300.0,267.0,151.5,195.0
2018-08-01 10:00:00,23.3,68.57,3.6,290.0,402.0,185.0,284.0
2018-08-01 11:00:00,23.05,68.52,3.6,270.0,290.0,24.5,271.0
2018-08-01 12:00:00,22.8,65.9,3.1,250.0,278.0,15.5,265.0
2018-08-01 13:00:00,24.4,59.84,3.1,260.0,393.0,40.5,356.0
2018-08-01 14:00:00,25.0,55.88,2.85,275.0,422.0,57.0,371.0
2018-08-01 15:00:00,25.6,49.94,3.6,240.0,518.0,144.5,396.0
2018-08-01 16:00:00,26.1,48.49,3.6,250.0,544.0,293.5,324.5
2018-08-01 17:00:00,25.85,52.1,4.35,245.0,495.0,479.5,196.5
2018-08-01 18:00:00,21.7,68.25,6.7,250.0,114.0,19.5,104.5
2018-08-01 19:00:00,21.1,68.13,4.1,260.0,44.0,0.0,44.0
2018-08-01 20:00:00,20.85,69.19,3.35,235.0,10.5,0.0,10.5
2018-08-01 21:00:00,19.4,78.66,0.0,89.23,0.0,0.0,0.0
2018-08-01 22:00:00,18.9,81.15,3.1,250.0,0.0,0.0,0.0
2018-08-01 23:00:00,19.15,78.42,1.55,250.0,0.0,0.0,0.0
2018-08-02 00:00:00,18.9,78.08,2.6,210.0,0.0,0.0,0.0
2018-08-02 01:00:00,17.8,83.66,2.1,220.0,0.0,0.0,0.0
2018-08-02 02:00:00,17.2,83.59,3.1,230.0,0.0,0.0,0.0
2018-08-02 03:00:00,18.3,81.07,3.1,230.0,0.0,0.0,0.0
2018-08-02 04:00:00,16.7,86.28,3.1,180.0,0.0,0.0,0.0
2018-08-02 05:00:00,16.7,86.28,2.3,185.0,0.0,0.0,0.0
2018-08-02 06:00:00,17.2,86.89,3.1,180.0,2.5,14.5,2.5
2018-08-02 07:00:00,18.3,84.26,2.6,200.0,82.0,286.0,41.0
2018-08-02 08:00:00,19.4,81.21,3.1,210.0,247.0,534.0,76.5
2018-08-02 09:00:00,22.2,73.3,3.6,220.0,404.5,564.5,128.5
2018-08-02 10:00:00,25.0,64.31,3.1,210.0,583.5,668.5,148.5
2018-08-02 11:00:00,25.85,61.23,3.6,210.0,754.0,806.5,130.0
2018-08-02 12:00:00,27.8,52.49,5.7,190.0,861.0,855.0,125.5
2018-08-02 13:00:00,28.9,47.7,4.6,180.0,910.0,861.5,131.0
2018-08-02 14:00:00,29.15,47.02,5.4,190.0,901.0,848.5,137.5
2018-08-02 15:00:00,28.9,51.14,4.6,180.0,840.0,835.0,132.0
2018-08-02 16:00:00,28.3,54.64,6.7,170.0,730.5,807.5,123.0
2018-08-02 17:00:00,28.3,52.81,5.65,170.0,579.5,756.5,110.5
2018-08-02 18:00:00,27.8,52.49,4.1,150.0,402.0,665.5,96.0
2018-08-02 19:00:00,27.8,48.94,4.6,200.0,209.5,463.0,75.5
2018-08-02 20:00:00,25.0,64.31,2.6,160.0,56.0,201.0,33.0
2018-08-02 21:00:00,24.4,66.66,3.6,160.0,0.0,0.0,0.0
2018-08-02 22:00:00,23.9,66.14,3.6,170.0,0.0,0.0,0.0
2018-08-02 23:00:00,23.35,68.41,3.1,175.0,0.0,0.0,0.0
2018-08-03 00:00:00,22.2,78.09,1.5,160.0,0.0,0.0,0.0
2018-08-03 01:00:00,21.1,78.41,1.5,200.0,0.0,0.0,0.0
2018-08-03 02:00:00,20.85,78.37,1.8,200.0,0.0,0.0,0.0
2018-08-03 03:00:00,20.6,78.33,2.6,190.0,0.0,0.0,0.0
2018-08-03 04:00:00,20.0,78.24,2.1,170.0,0.0,0.0,0.0
2018-08-03 05:00:00,19.7,81.31,2.1,175.0,0.0,0.0,0.0
2018-08-03 06:00:00,19.4,84.38,2.1,190.0,2.0,8.0,2.0
2018-08-03 07:00:00,20.6,80.86,2.6,200.0,78.5,228.0,45.5
2018-08-03 08:00:00,21.15,79.68,2.6,200.0,241.5,476.5,91.0
2018-08-03 09:00:00,23.9,68.69,2.1,210.0,403.0,554.0,135.5
2018-08-03 10:00:00,26.1,62.17,3.1,230.0,574.0,647.0,159.5
2018-08-03 11:00:00,26.95,60.29,2.85,220.0,722.5,715.5,169.0
2018-08-03 12:00:00,27.8,58.41,3.1,190.0,772.5,664.5,204.5
2018-08-03 13:00:00,27.8,56.26,3.1,190.0,703.5,433.5,312.0
2018-08-03 14:00:00,28.6,55.59,3.6,195.0,847.5,723.0,199.0
2018-08-03 15:00:00,28.9,54.79,3.6,170.0,797.0,729.5,179.0
2018-08-03 16:00:00,28.3,60.75,4.6,150.0,630.0,558.0,211.5
2018-08-03 17:00:00,28.3,60.75,3.85,160.0,393.0,278.5,221.5
2018-08-03 18:00:00,28.3,63.05,3.1,160.0,387.0,623.0,105.0
2018-08-03 19:00:00,27.2,62.42,3.6,190.0,218.0,529.0,69.5
2018-08-03 20:00:00,26.4,64.45,3.1,170.0,58.0,237.5,31.0
2018-08-03 21:00:00,24.4,71.42,2.6,150.0,0.0,0.0,0.0
2018-08-03 22:00:00,23.3,78.73,2.1,190.0,0.0,0.0,0.0
2018-08-03 23:00:00,23.05,79.94,2.35,175.0,0.0,0.0,0.0
2018-08-04 00:00:00,22.8,75.75,2.1,350.0,0.0,0.0,0.0
2018-08-04 01:00:00,21.7,81.0,1.5,50.0,0.0,0.0,0.0
2018-08-04 02:00:00,21.15,80.93,0.75,50.0,0.0,0.0,0.0
2018-08-04 03:00:00,20.6,80.86,0.0,0.0,0.0,0.0,0.0
2018-08-04 04:00:00,20.6,80.86,0.0,6.92,0.0,0.0,0.0
2018-08-04 05:00:00,20.3,82.39,0.0,23.85,0.0,0.0,0.0
2018-08-04 06:00:00,19.4,87.1,0.0,9.23,2.0,12.5,2.0
2018-08-04 07:00:00,21.7,81.0,0.0,133.64,80.5,289.0,41.0
2018-08-04 08:00:00,22.5,78.66,0.0,0.0,246.0,533.0,80.0
2018-08-04 09:00:00,25.0,71.09,0.0,0.0,431.0,668.0,106.0
2018-08-04 10:00:00,27.2,54.36,2.1,190.0,606.0,752.5,122.5
2018-08-04 11:00:00,28.05,50.14,1.8,190.0,750.5,803.0,133.0
2018-08-04 12:00:00,29.4,44.6,2.1,240.0,850.5,827.5,141.5
2018-08-04 13:00:00,30.0,44.77,2.1,191.67,900.0,839.0,145.0
2018-08-04 14:00:00,30.3,42.54,2.6,230.0,896.0,847.5,137.0
2018-08-04 15:00:00,30.6,41.63,4.6,200.0,836.0,832.5,134.0
2018-08-04 16:00:00,30.6,46.37,2.1,150.0,723.5,799.5,125.5
2018-08-04 17:00:00,30.6,45.51,3.1,175.0,572.0,743.5,115.0
2018-08-04 18:00:00,29.4,51.27,2.6,140.0,393.5,651.5,98.0
2018-08-04 19:00:00,27.8,54.52,3.1,160.0,209.0,492.5,72.0
2018-08-04 20:00:00,26.95,56.26,2.85,155.0,53.5,208.0,30.5
2018-08-04 21:00:00,25.6,55.71,2.1,150.0,0.0,0.0,0.0
2018-08-04 22:00:00,23.9,66.14,2.1,170.0,0.0,0.0,0.0
2018-08-04 23:00:00,23.9,68.51,2.1,165.0,0.0,0.0,0.0
2018-08-05 00:00:00,23.9,73.6,1.5,170.0,0.0,0.0,0.0
2018-08-05 01:00:00,23.3,78.73,1.5,200.0,0.0,0.0,0.0
2018-08-05 02:00:00,23.3,78.73,1.8,190.0,0.0,0.0,0.0
2018-08-05 03:00:00,22.8,81.15,2.6,220.0,0.0,0.0,0.0
2018-08-05 04:00:00,22.2,84.16,2.1,190.0,0.0,0.0,0.0
2018-08-05 05:00:00,21.95,85.47,2.1,190.0,0.0,0.0,0.0
2018-08-05 06:00:00,22.2,87.36,2.6,200.0,2.0,10.0,2.0
2018-08-05 07:00:00,23.3,84.81,3.1,200.0,70.5,219.0,40.5
2018-08-05 08:00:00,24.7,78.27,3.6,220.0,240.5,523.0,78.5
2018-08-05 09:00:00,28.3,60.76,6.2,240.0,403.0,579.5,125.0
2018-08-05 10:00:00,30.0,57.15,6.7,230.0,567.5,632.5,159.0
2018-08-05 11:00:00,30.3,56.18,6.95,230.0,714.0,697.5,178.5
2018-08-05 12:00:00,31.7,51.87,6.2,220.0,847.5,836.5,132.5
2018-08-05 13:00:00,32.2,50.42,8.2,200.0,888.0,819.5,152.5
2018-08-05 14:00:00,32.5,49.58,7.95,200.0,811.0,612.0,265.5
2018-08-05 15:00:00,32.8,48.74,7.2,210.0,720.5,507.5,291.0
2018-08-05 16:00:00,33.3,45.67,7.7,200.0,612.0,475.5,259.5
2018-08-05 17:00:00,32.75,46.24,7.95,215.0,473.5,478.0,179.5
2018-08-05 18:00:00,31.7,48.15,7.2,220.0,348.0,475.5,133.5
2018-08-05 19:00:00,30.0,53.05,6.2,210.0,200.0,438.5,79.5
2018-08-05 20:00:00,29.45,54.79,5.15,205.0,48.5,157.0,31.0
2018-08-05 21:00:00,27.8,60.26,3.6,190.0,0.0,0.0,0.0
2018-08-05 22:00:00,26.7,64.28,4.6,200.0,0.0,0.0,0.0
2018-08-05 23:00:00,26.15,66.44,3.85,205.0,0.0,0.0,0.0
2018-08-06 00:00:00,25.0,71.09,2.6,190.0,0.0,0.0,0.0
2018-08-06 01:00:00,25.0,71.09,3.6,200.0,0.0,0.0,0.0
2018-08-06 02:00:00,24.7,72.39,3.85,205.0,0.0,0.0,0.0
2018-08-06 03:00:00,23.9,75.93,2.6,190.0,0.0,0.0,0.0
2018-08-06 04:00:00,25.0,73.79,3.1,240.0,0.0,0.0,0.0
2018-08-06 05:00:00,24.7,75.14,3.35,230.0,0.0,0.0,0.0
2018-08-06 06:00:00,23.3,81.72,2.6,190.0,1.0,1.5,1.0
2018-08-06 07:00:00,23.9,78.81,4.1,220.0,58.5,100.0,44.5
2018-08-06 08:00:00,25.3,74.03,4.1,225.0,180.5,218.5,115.5
2018-08-06 09:00:00,26.7,71.4,3.1,230.0,255.5,144.5,186.0
2018-08-06 10:00:00,29.4,63.29,5.1,250.0,559.0,579.0,189.0
2018-08-06 11:00:00,29.07,62.09,4.93,306.67,474.0,273.0,271.0
2018-08-06 12:00:00,30.8,56.94,2.85,10.0,540.0,228.0,342.5
2018-08-06 13:00:00,30.6,56.94,1.5,138.46,733.5,404.0,372.0
2018-08-06 14:00:00,30.57,57.94,3.07,200.0,635.0,243.5,417.5
2018-08-06 15:00:00,28.15,63.05,4.6,180.0,260.5,16.0,247.0
2018-08-06 16:00:00,26.4,73.89,4.25,157.5,63.5,0.0,63.5
2018-08-06 17:00:00,25.6,75.05,3.27,190.0,36.5,0.0,36.5
2018-08-06 18:00:00,25.6,76.2,6.7,300.0,79.0,4.5,77.0
2018-08-06 19:00:00,23.47,88.51,4.43,270.0,41.0,0.0,41.0
2018-08-06 20:00:00,22.8,75.75,2.3,130.0,9.5,0.5,9.5
2018-08-06 21:00:00,22.8,87.41,4.1,200.0,0.0,0.0,0.0
2018-08-06 22:00:00,22.2,90.66,2.1,210.0,0.0,0.0,0.0
2018-08-06 23:00:00,22.2,89.01,2.72,245.0,0.0,0.0,0.0
2018-08-07 00:00:00,22.2,87.36,3.6,210.0,0.0,0.0,0.0
2018-08-07 01:00:00,21.7,86.77,3.1,190.0,0.0,0.0,0.0
2018-08-07 02:00:00,21.78,86.77,2.6,235.0,0.0,0.0,0.0
2018-08-07 03:00:00,21.4,87.26,3.22,227.5,0.0,0.0,0.0
2018-08-07 04:00:00,21.1,87.26,4.1,220.0,0.0,0.0,0.0
2018-08-07 05:00:00,21.1,87.26,3.6,226.67,0.0,0.0,0.0
2018-08-07 06:00:00,21.1,87.26,3.6,226.67,0.0,0.0,0.0
2018-08-07 07:00:00,21.1,90.02,2.07,280.0,26.0,0.0,26.0
2018-08-07 08:00:00,21.95,87.12,1.27,280.0,95.0,30.0,84.5
2018-08-07 09:00:00,23.17,78.81,1.2,300.0,200.0,47.5,177.5
2018-08-07 10:00:00,24.15,73.69,0.75,22.14,301.0,74.5,255.0
2018-08-07 11:00:00,25.17,70.2,1.0,28.67,448.5,145.0,337.5
2018-08-07 12:00:00,26.85,66.72,2.1,160.0,677.0,379.5,353.5
2018-08-07 13:00:00,27.2,64.79,0.0,23.33,630.0,222.0,432.0
2018-08-07 14:00:00,28.05,59.79,1.3,350.0,683.0,328.0,392.0
2018-08-07 15:00:00,28.9,58.68,1.5,189.17,556.0,210.5,379.5
2018-08-07 16:00:00,29.4,57.0,1.5,123.0,617.5,500.5,251.5
2018-08-07 17:00:00,28.85,61.01,2.8,170.0,443.5,363.5,223.0
2018-08-07 18:00:00,27.8,66.94,4.1,180.0,220.5,120.5,163.5
2018-08-07 19:00:00,26.7,69.24,5.1,180.0,73.0,36.0,64.0
2018-08-07 20:00:00,25.85,75.59,4.35,190.0,20.5,11.5,19.5
2018-08-07 21:00:00,24.4,84.92,1.5,110.0,0.0,0.0,0.0
2018-08-07 22:00:00,24.4,79.37,2.1,180.0,0.0,0.0,0.0
2018-08-07 23:00:00,24.15,81.86,1.8,175.0,0.0,0.0,0.0
2018-08-08 00:00:00,23.9,84.35,0.75,170.0,0.0,0.0,0.0
